Remove,Duplicated,Tweet.Id,Date,Time,Text,PC,Username,City,NonCity,Memos,Missing,Coder_Initials,PC_Verbs,PC_Subjects,PC_2
0,Unique,1276799364682280704,2020-06-27,08:47:44+00:00,.@MayorBowser @councilofdc @charlesallen @RobertWhite_DC @trayonwhite @marycheh @CM_McDuffie @AnitaBondsDC there is a family Event schedule where vendors with resources need to set up at #BlackLivesMatter Plaza. @DCPoliceDept have it shut down. #DefendBlackLives #OpenThePlaza https://t.co/D360TWlHD7,ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1276677075659874304,2020-06-27,00:41:49+00:00,"LIVE WITH: SPEAKEZIE

GO HARD

Strange Fruit: Policy in Action Caravan

#DC #WeKeepUsSafe
#BlackLivesMatter   #DCProtests #DCProtest #DCFreedomFighters #BlackLivesMatterPlaza  https://t.co/3EAO9RW5h9",ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1276609650910277632,2020-06-26,20:13:53+00:00,"SPEAKEZIE

GO HARD

Strange Fruit: Policy in Action 

#DC TONIGHT: 7PM 

TEXT: GOHARD2020 to 313-313 for Details! 

#BlackLivesMatter #DCProtests #DCProtest #DCFreedomFighters #BlackLivesMatterPlaza https://t.co/Dr6iotmFt6",ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1275540628550692864,2020-06-23,21:25:58+00:00,Ward 7 &amp; 8 students now demanding #PoliceFreeSchoolsDC @ChmnMendelson’ house. #DefundMPD #DefundDCPolice  #DCProtests #dcprotest #DC #DCSchoolsRecovery @Ward7Democrats @Ward7_COVID19 @Ward7EdCouncil @ward8edcouncil @Ward8Dems @trayonwhite @VinceGrayWard7 @cmdgrosso @AnitaBondsDC https://t.co/dLYHqDYYoF,ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1275532355160113152,2020-06-23,20:53:06+00:00,NOW: Ward 7 &amp; 8 Students Protesting @VinceGrayWard7’s to get #PoliceOutOfSchoolsDC #DefundMPD  #DefundPolice #StudentsSolidarityProtest @Ward7Democrats @Ward8Dems https://t.co/WdR5cTASZX,ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1275528248378744832,2020-06-23,20:36:47+00:00,Shout out to the Ward 7 &amp; 8 #DC youth who put on this caravan for #PoliceOutOfSchoolsDC #DefundMPD  #DefundDCPolice #DCProtest #BounceBowser @trayonwhite @VinceGrayWard7 @cmdgrosso @marycheh @AnitaBondsDC @RobertWhite_DC @tweetelissa https://t.co/nXlkS81FJ0,ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274024273103982592,2020-06-19,17:00:31+00:00,Now this looks dope!!!! We’ll be there!!! https://t.co/kdNnRBM7gB,ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1280854165594529792,2020-07-08,13:20:04+00:00,"Are you trying to figure out how to get involved? Want to know what you can do? Sign and share! Call! Donate! There are 1,440 minutes in a 24hour day. How many will you contribute for justice? #BlackLivesMatter… https://t.co/DSNZ9Bmsnz",ENCOURAGING PROTEST PARTICIPATION,BLMLA,"Los Angeles, CA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1280358976450736128,2020-07-07,04:32:22+00:00,@thatgalkiki @Blklivesmatter We gotta keep showing up. Sign up for the mailing list. There are literally things you can do everyday. https://t.co/sngmlZu9xr,ENCOURAGING PROTEST PARTICIPATION,BLMLA,"Los Angeles, CA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1275302009659219968,2020-06-23,05:37:47+00:00,"If there’s one place police don’t belong it’s in our schools. Tuesday morning we need every @laschools Board Member to VOTE YES ON @monica4la's RESOLUTION TO #DefundThePolice in LAUSD. 

And we need everyone who’s able to join the rally!
#BlackLivesMatter @blmla @la_studentsdsrv https://t.co/1l3FVtD656",ENCOURAGING PROTEST PARTICIPATION,BLMLA,"Los Angeles, CA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1275295408714104832,2020-06-23,05:11:33+00:00,"""We're gonna need 10,000 folks on the streets tomorrow to push @laschools to #DefundThePolice in LAUSD."" @LA_StudentsDsrv 

Soooo...
Let's get 10,000 folks on the streets Tuesday morning...
9AM - 333 S. Beaudry.",ENCOURAGING PROTEST PARTICIPATION,BLMLA,"Los Angeles, CA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274472987748519936,2020-06-20,22:43:33+00:00,"If you’re joining us today, we’re on the 132nd St side by the tennis courts at Rowley park! See you soon ✊🏾",ENCOURAGING PROTEST PARTICIPATION,BLMLA,"Los Angeles, CA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274381308530233344,2020-06-20,16:39:15+00:00,"HAPPENING RIGHT NOW!
We are not the first Black women to be in this struggle. Grateful to be on this amazing panel of visionary Black women who’ve been in the work of Black liberation for decades...
@ncnw_hq https://t.co/7BGPzJVJ6R https://t.co/eWGlIqKfef",ENCOURAGING PROTEST PARTICIPATION,BLMLA,"Los Angeles, CA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1273798777120280320,2020-06-19,02:04:29+00:00,"We are live! Come through here.

https://t.co/YEcYSzFqnc https://t.co/ncQYAy4uho",ENCOURAGING PROTEST PARTICIPATION,BLMLA,"Los Angeles, CA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1273777304263626752,2020-06-19,00:39:09+00:00,"On Saturday, meet us at Rowley park!!! We are rallying for #KennethRossJr and all fathers murdered by police. This is open to Black folks, non Black people of color, and white allies. Please bring candles and flowers. https://t.co/PwlyV3SLYe https://t.co/r7TjZk3YxL",ENCOURAGING PROTEST PARTICIPATION,BLMLA,"Los Angeles, CA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1285979136339705856,2020-07-22,16:44:53+00:00,"Join us Monday, July 27 at Tempe Beach Park, 5pm, to demand #JusticeForDionJohnson and #JusticeForDalvinHollins. This is not a family-friendly event and you must be 16 or older. #DefundTempePD #BlackLivesMatter https://t.co/alewm8GPlb",ENCOURAGING PROTEST PARTICIPATION,blmphxmetro,"Pheonix, AZ",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1285276116085665792,2020-07-20,18:11:20+00:00,"People of color! Want to get involved? Join us Tuesday, July 21 from 6:30-8:30pm for a virtual presentation on BLM PHX Metro. Learn about our different ministries and where you can plug in! Sign up: https://t.co/WuKzJDMVWz https://t.co/RR1y5Qc9pZ",ENCOURAGING PROTEST PARTICIPATION,blmphxmetro,"Pheonix, AZ",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1277079129129697280,2020-06-28,03:19:26+00:00,"Wake up for black lives!
Who will we wake up tomorrow? 

Meet us tomorrow on 62nd and Michigan road at 5:00am.
Take off time is 530am. Bring noise makers, signs, and decorate your car. #DreajsonReed #MchaleRose #BlackLivesMatter",ENCOURAGING PROTEST PARTICIPATION,indy10people,"Indianapolis, IN",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1276259621867405056,2020-06-25,21:03:00+00:00,"We’re calling on our entire community this weekend. Show up for Black-Led Community Wellness by giving to our Black-Led Community Investment Fund. ALL gifts made Fri &amp; Sat will be reinvested in Black Community Wellness—Health, Education, and Basic Needs 🔥 https://t.co/HudzQ44YLQ https://t.co/CG6MsAtK6A",ENCOURAGING PROTEST PARTICIPATION,BLMSeattleKC,"Seattle, WA",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1278817890230325248,2020-07-02,22:28:38+00:00,#BlackLivesMatter #NoPoliticalPrisoners #blmokc https://t.co/kPdf0L4nte,ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274778159230181120,2020-06-21,18:56:12+00:00,See you there! #BlackLivesMatter #BlackYouthLivesMatter #blacklivesmatteratschool #BlackStudentsMatter #blmokc https://t.co/8EMiLNaoM0,ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274432532084412416,2020-06-20,20:02:48+00:00,This event begins in about 30 minutes at Nappy Roots Books in NE OKC! #BlackLivesMatter #KnowYourRights https://t.co/9wH0GedELQ,ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274387727371448320,2020-06-20,17:04:45+00:00,"Two events today, one location! Join us! Nappy Roots Books is located near N. Kelley Ave. and NE 36th St. #BlackLivesMatter #KnowYourRights #blmokc https://t.co/cgh6ug345B",ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274136891315687424,2020-06-20,00:28:01+00:00,@middelnews @MoorePublicSch @EdmondPublic @DCAntlers @PutnamCityOK https://t.co/SseOsXgiLV,ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274135668504121344,2020-06-20,00:23:10+00:00,"Children's March for Justice: Sunday, June 21, 3-6PM, Meet at F.D. Moon Middle School (1900 NE 13th St. OKC) &amp; march to Douglass High School Stadium (NE 10th &amp; Douglass). See you there! #BlackYouthLivesMatter #blacklivesmatteratschool #blmokc https://t.co/hLsL0n41Tp",ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1274039773305372672,2020-06-19,18:02:07+00:00,"Join @blmokc, @OklaChildAdv, @OKCPS, and Millwood Public Schools for ""Children's March for Justice,"" this Sunday, June 21, 3PM, at FD Moon Middle School! #BlackLivesMatter #blmokc https://t.co/xNs1pEx6gI",ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1273722151670099968,2020-06-18,21:00:00+00:00,"Children's March for Justice, this Sunday, June 21, 3PM, F.D. Moon Middle School - Pictured below are young warriors representing the organizing team of the BLMOKC Youth League. ""The future is very bright!"" -Rev. T. Sheri Dickerson #BlackYouthLivesMatter #blmokc https://t.co/UgDDYDoiv7",ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1273661754736812032,2020-06-18,17:00:00+00:00,We are finalizing arrangements for free transportation by charter bus from OKC to Tulsa for #JUNETEENTH2020. We will gather in the Nappy Roots Books parking lot. Those carpooling may also meet there. Indicate interest on the Facebook event page. https://t.co/ZrRYjPCmwR #blmokc https://t.co/eyWGViu1TA,ENCOURAGING PROTEST PARTICIPATION,blmokc,"Oklahoma, OK",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1286036585222463488,2020-07-22,20:33:09+00:00,Come out and support the Franklin Family as they demand Justice for the murder of Desmond Franklin by the hands of Cleveland police officer Jose Garcia. This event is organized by the family and led by Black Lives Matter Cleveland come out and stand in solidarity with Us!! https://t.co/YQk7v5Y7ZW,ENCOURAGING PROTEST PARTICIPATION,BLM_216,"Cleveland, OH",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1277635495753809920,2020-06-29,16:10:14+00:00,"Come out and join us for a #DefundCleCPD Rally. We will be sharing our plans, holding conversation about what it looks like for Cleveland too Defund the Police. Followed by a March to the BLM Mural. @ Luke Easter Park https://t.co/4NXmWx5kT4",ENCOURAGING PROTEST PARTICIPATION,BLM_216,"Cleveland, OH",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1277633605314007040,2020-06-29,16:02:43+00:00,"Come out and join us for a #DefundCleCPD Rally and March!!!!✊🏿👊🏿🖤👇🏿 Check out our Facebook page for event details. Please wear Masks.

https://t.co/GZy5dIcsqy https://t.co/6xovoIOvon",ENCOURAGING PROTEST PARTICIPATION,BLM_216,"Cleveland, OH",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1272548035688566784,2020-06-15,15:14:29+00:00,"More people are needed at 6th and Jefferson NOW! please get here if you can. 

Live feed of whats taking place
https://t.co/dtwddRA8z5",ENCOURAGING PROTEST PARTICIPATION,BLMLouisville,"Louisville, KN",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1272539438531436544,2020-06-15,14:40:19+00:00,"Signal boost and share widely. White accomplices to the front! We need as many people as possible at 6th and Jefferson NOW! Earlier this morning a vehicle drove into protesters. There were minor injuries reported. Come ready, be safe, stay alert. #BLACKLIVESMATTER https://t.co/RuRI3vBtdV",ENCOURAGING PROTEST PARTICIPATION,BLMLouisville,"Louisville, KN",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1272530780632293120,2020-06-15,14:05:55+00:00,"Our frontline folx need supplies. Help us spread the word. If you can't be out at the protests with us, this is a great way to show your support and solidarity. https://t.co/dN0Xmq9UpS",ENCOURAGING PROTEST PARTICIPATION,BLMLouisville,"Louisville, KN",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1272521755492601856,2020-06-15,13:30:03+00:00,"Urgent! We need bodies downtown. A vehicle drove into protesters at 6th and Jefferson. Pull up! Be ready to be disciplined, we have to keep each other safe. 

#signalboost #BlackLivesMatter #DefendBlackLife https://t.co/DR2mODGRPM",ENCOURAGING PROTEST PARTICIPATION,BLMLouisville,"Louisville, KN",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1272519771813302272,2020-06-15,13:22:10+00:00,Pull up ready to be disciplined! we need to ensure that everyone is safe. https://t.co/a4OTrrp5Ek,ENCOURAGING PROTEST PARTICIPATION,BLMLouisville,"Louisville, KN",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1272518719797936128,2020-06-15,13:17:59+00:00,"Urgent! We need people, especially white accomplices to pull up! We have reports that a car drove into protesters at 6th and Jefferson. Minor injuries.

#PullUp #DefendBlackLife #Blacklivesmatter #signalboost",ENCOURAGING PROTEST PARTICIPATION,BLMLouisville,"Louisville, KN",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1272649831383785472,2020-06-15,21:58:59+00:00,Take action with us!! https://t.co/aWVljThbKU,ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1275932824814714880,2020-06-24,23:24:25+00:00,We demand an elected school board now! The unelected Chicago School Board oversees an $8 billion budget. This is the public’s money and must be held accountable to the public. 90% of school boards in the US are elected. Chicago continues to lead the country in undemocratic power. https://t.co/kvA77DgGSN,ENCOURAGING PROTEST PARTICIPATION,BLMChi,"Chicago, IL",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1275920922554368000,2020-06-24,22:37:08+00:00,This is an important point. The school board is not elected and are hand picked by the mayor. Chicago is one of the most undemocratic cities in the country. The fact that this appointed school board is almost split is important. We stay in the streets until WE free us! #CPDoutCPS https://t.co/unXBwDyd20,ENCOURAGING PROTEST PARTICIPATION,BLMChi,"Chicago, IL",0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1280306960101977856,2020-07-07,01:05:40+00:00,"We who believe cannot rest until it is won. We will be at 5th St NE btwn F and G all night. Tell @charlesallen to vote no on the budget tomorrow. Bring seats, games, and snacks. https://t.co/A6RyEepFQ9",ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1280299959275978752,2020-07-07,00:37:51+00:00,We who believe in freedom cannot rest. We will be here all night!! Bring a chair and snacks.,ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1280297493566230528,2020-07-07,00:28:03+00:00,Breaking News: 60 community members are currently rallying outside @charlesallen house to demand #defunddcpolice meet us at 5th St NE between F and G!!!!,ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1279226626946093056,2020-07-04,01:32:49+00:00,"The #DC Budget vote is Tuesday. 

THE TIME FOR ACTION IS NOW!

.@FFDC2020 us in the streets this weekend demanding @councilofdc #DefundDCPolice 

#DCStatehood #DefundThePolice #BlackLivesMatter  #DefundMPD https://t.co/YXIEocE84E",ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1279226067266473984,2020-07-04,01:30:35+00:00,"The #DC Budget vote is Tuesday. 

THE TIME FOR ACTION IS NOW!

.@Wale Meet us in the streets this weekend demanding @councilofdc #DefundDCPolice 

#DCStatehood #DefundThePolice #BlackLivesMatter  #DefundMPD https://t.co/XHGlj6oKT6",ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1279225776441831424,2020-07-04,01:29:26+00:00,"The #DC Budget vote is Tuesday. 

THE TIME FOR ACTION IS NOW!

Join us in the streets this weekend demanding @councilofdc #DefundDCPolice 

#DCStatehood #DefundThePolice #BlackLivesMatter  #DefundMPD

@DMVLife1 @DmvMusicPlug @GogoEverything @AmbitionBandDMV @TOBBANDANDSHOW https://t.co/6GpIlFLf1L",ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1279225175712698368,2020-07-04,01:27:03+00:00,"The #DC Budget vote is Tuesday. 

THE TIME FOR ACTION IS NOW!

Join hundreds of us in the streets this weekend demanding @councilofdc #DefundDCPolice 

#DCStatehood #DefundThePolice #BlackLivesMatter  #DefundMPD

@UR_Ninja @blkwomenradical @WPGC @939WKYS @ezstreet @JustCuriousPoe https://t.co/piHghQ4vq3",ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
0,Unique,1276584741119107072,2020-06-26,18:34:54+00:00,".@DCPoliceDept chased #JeffPrice while riding his ATV to his death on May 4, 2018 at the corner of Fitch Pl. and Division Ave. NE, and then lied about it as they usually do. Join us this Sunday at 2PM at #BlackLivesMatterPlaza for a Rally #Justice4Jeff #StopMPD #DefundMPD #DC https://t.co/svNwTp2trX",ENCOURAGING PROTEST PARTICIPATION,DMVBlackLives,Washington D.C.,0,,0,ANS,ENCOURAGING,PROTEST PARTICIPATION,ENCOURAGING PARTICIPATION
