"","date","City","issues","actors","claims","valence","size_low","size_high","size_mean","fips_code","GEOID","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents"
"7323","2020-06-19","somerville, new jersey","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,1000,1000,1000,34035,"3468460",12085,1302,1222,2228,8318,999,233,131,449
"7324","2020-06-19","stockton, new jersey","policing; racism","NAACP Stockton Chapter","antiracism; against police brutality; commemorate Juneteenth",1,300,300,300,34019,"3470980",614,0,0,121,464,77,12,10,5
"7325","2020-06-19","española, new mexico","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,35039,"3525170",10102,117,117,595,6338,330,24,29,441
"7326","2020-06-19","farmington, new mexico","civil rights; policing; presidency; racism","general protesters","in support of police, for President Trump, for freedom, All Lives Matter",2,100,100,100,35045,"3525800",45258,588,452,3486,28202,1893,403,258,2745
"7327","2020-06-19","farmington, new mexico","policing; racism","general protesters","Black Lives Matter, make Juneteenth a federal holiday",1,NA,NA,NA,35045,"3525800",45258,588,452,3486,28202,1893,403,258,2745
"7328","2020-06-19","los alamos, new mexico","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,NA,NA,NA,35028,"3542320",12666,85,72,2390,9131,1955,105,1791,516
"7329","2020-06-19","santa fe, new mexico","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,35049,"3570500",83922,983,927,12759,61350,8380,2513,1938,3664
"7330","2020-06-19","silver, new mexico","policing; racism","Cowboys for Trump; current and former law enforcement members","in support of police, All Lives Matter",2,200,200,200,35017,"3573260",9627,76,63,1362,6590,575,147,179,666
"7331","2020-06-19","truth or consequences, new mexico","banking and finance; policing; presidency; racism","Sierra County Indivisible","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,35051,"3579840",5894,39,23,526,4545,319,37,16,112
"7332","2020-06-19","amityville, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36103,"3602044",9443,1332,1293,1476,6888,832,146,39,380
"7333","2020-06-19","beacon, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36027,"3605100",13634,2173,2117,1899,9823,1143,154,93,459
"7334","2020-06-19","buffalo, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36029,"3611000",256480,93685,90912,26796,167427,13880,3281,2329,17972
"7335","2020-06-19","croton-on-hudson, new york","policing; racism","The Black Student Activists of Croton","antiracism; against police brutality",1,NA,NA,NA,36119,"3619213",8155,341,337,1525,5399,1190,334,199,290
"7336","2020-06-19","dunkirk, new york","policing; racism","the Juneteenth 2020 Celebration Committee","antiracism; against police brutality; Juneteenth celebration",1,NA,NA,NA,36013,"3621105",11865,608,608,800,8252,470,9,52,445
"7337","2020-06-19","hoosick falls, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,24,24,24,36083,"3635474",3388,0,0,387,2419,113,17,0,132
"7338","2020-06-19","ithaca, new york","criminal justice; policing; racism","Decarcerate Tompkins County","antiracism; against police brutality; for defunding police; for carceral reform",1,200,200,200,36109,"3638077",30569,1689,929,3113,11555,3052,264,1307,13666
"7339","2020-06-19","katonah, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36119,"3638946",1761,11,11,453,1176,385,78,46,72
"7340","2020-06-19","lyons, new york","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,36117,"3643962",3590,360,360,156,2462,141,16,0,102
"7341","2020-06-19","mechanicville, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36091,"3646360",5107,144,144,539,3560,137,12,19,277
"7342","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36005,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7343","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7344","2020-06-19","new york, new york","policing; racism","32BJ; labor union","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7345","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7346","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7347","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7348","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7349","2020-06-19","new york, new york","policing; racism","Upper East Side for Black Lives Matter","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7350","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7351","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7352","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7353","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7354","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7355","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7356","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7357","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7358","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7359","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7360","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7361","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7362","2020-06-19","new york, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7363","2020-06-19","new york, new york","banking and finance; policing; presidency; racism","Amazonians United NYC","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"7364","2020-06-19","newburgh, new york","policing; racism","members of the Youth Arts Group of Rural & Migrant Ministry, Inc","antiracism; against police brutality",1,NA,NA,NA,36071,"3650034",28255,6919,6747,1470,16358,994,184,86,1638
"7365","2020-06-19","poughkeepsie, new york","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,36027,"3659641",30381,11172,10953,2936,21281,1587,222,184,1753
"7366","2020-06-19","riverhead, new york","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,75,75,75,36103,"3661973",14196,2668,2505,1130,10370,541,229,53,393
